"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"US1AZMR0138","PHOENIX 11.5 NNW, AZ US","33.607436","-112.134161","388.9","2013-03",,,,,,,"0","4,N",,,,,"0.0","4,,N,31,+","0.43",",,N,09,",,,,,,,,,,,"0.52",",,,N","0.0","4,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0138","PHOENIX 11.5 NNW, AZ US","33.607436","-112.134161","388.9","2013-04",,,,,,,"0","2,N",,,,,"0.0","2,,N,30,+","0.03","1,,N,09,",,,,,,,,,,,"0.03","1,,,N","0.0","2,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0259","PHOENIX 11.6 N, AZ US","33.606947","-112.040733","464.8","2013-01",,,,,,,"0","4,N",,,,,"0.0","4,,N,31,+","0.98",",,N,27,",,,,,,,,,,,"2.09",",,,N","0.0","4,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0259","PHOENIX 11.6 N, AZ US","33.606947","-112.040733","464.8","2013-02",,,,,,,"0","5,N",,,,,"0.0","5,,N,28,+","0.23",",,N,20,",,,,,,,,,,,"0.35",",,,N","0.0","5,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0259","PHOENIX 11.6 N, AZ US","33.606947","-112.040733","464.8","2013-03",,,,,,,"0","4,N",,,,,"0.0","4,,N,31,+","0.58","1,,N,09,",,,,,,,,,,,"0.80","1,,,N","0.0","4,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0010","MESA 0.6 NNW, AZ US","33.426727","-111.743212","401.1","2013-01",,,,,,,"0","5,N",,,,,"0.0","5,,N,31,+","0.88",",,N,26,",,,,,,,,,,,"2.14",",,,N","0.0","5,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0010","MESA 0.6 NNW, AZ US","33.426727","-111.743212","401.1","2013-02",,,,,,,,,,,,,,,"0.43",",,N,21,",,,,,,,,,,,"0.51",",,,N",,,,,,,,,,,,,,,,,,,,
"US1AZMR0010","MESA 0.6 NNW, AZ US","33.426727","-111.743212","401.1","2013-03",,,,,,,"0","3,N",,,,,"0.0","3,,N,31,+","0.69",",,N,09,",,,,,,,,,,,"0.94",",,,N","0.0","3,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0010","MESA 0.6 NNW, AZ US","33.426727","-111.743212","401.1","2013-04",,,,,,,"0","2,N",,,,,"0.0","2,,N,30,+","0.10",",,N,09,",,,,,,,,,,,"0.10",",,,N","0.0","2,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0131","PHOENIX 3.8 NNW, AZ US","33.503911","-112.088196","342.9","2013-01",,,,,,,,,,,,,,,"1.03",",,N,27,",,,,,,,,,,,"1.78",",,,N",,,,,,,,,,,,,,,,,,,,
"US1AZMR0131","PHOENIX 3.8 NNW, AZ US","33.503911","-112.088196","342.9","2013-02",,,,,,,"0","5,N",,,,,"0.0","5,,N,28,+","0.57",",,N,21,",,,,,,,,,,,"0.97",",,,N","0.0","5,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0131","PHOENIX 3.8 NNW, AZ US","33.503911","-112.088196","342.9","2013-03",,,,,,,"0","3,N",,,,,"0.0","3,,N,31,+","0.43",",,N,09,",,,,,,,,,,,"0.62",",,,N","0.0","3,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0131","PHOENIX 3.8 NNW, AZ US","33.503911","-112.088196","342.9","2013-04",,,,,,,"0","1,N",,,,,"0.0","1,,N,30,+","0.12",",,N,09,",,,,,,,,,,,"0.12",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0077","TUCSON ESTATES 3.2 WSW, AZ US","32.1752336","-111.1361185","746.8","2013-01",,,,,,,"0","4,N",,,,,"0.0","4,,N,31,+","0.07","3,,N,11,",,,,,,,,,,,"0.07","3,,,N","0.0","4,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0077","TUCSON ESTATES 3.2 WSW, AZ US","32.1752336","-111.1361185","746.8","2013-02",,,,,,,"0","2,N",,,,,"0.0","2,,N,28,+","0.47",",,N,21,",,,,,,,,,,,"0.59",",,,N","0.0","2,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0077","TUCSON ESTATES 3.2 WSW, AZ US","32.1752336","-111.1361185","746.8","2013-03",,,,,,,"0",",N",,,,,"0.0",",,N,31,+","0.00",",,N,31,+",,,,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0077","TUCSON ESTATES 3.2 WSW, AZ US","32.1752336","-111.1361185","746.8","2013-04",,,,,,,"0",",N",,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0198","TUCSON 7.9 N, AZ US","32.3338966369629","-110.91194152832","913.8","2013-01",,,,,,,,,,,,,,,"0.66",",,N,27,",,,,,,,,,,,"0.96",",,,N",,,,,,,,,,,,,,,,,,,,
"US1AZPM0198","TUCSON 7.9 N, AZ US","32.3338966369629","-110.91194152832","913.8","2013-02",,,,,,,"1","3,N",,,,,"2.0","3,,N,21,","0.75",",,N,21,",,,,,,,,,,,"1.03",",,,N","2.0","3,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0198","TUCSON 7.9 N, AZ US","32.3338966369629","-110.91194152832","913.8","2013-03",,,,,,,"0",",N",,,,,"0.0",",,N,31,+","0.16",",,N,09,",,,,,,,,,,,"0.16",",,,N","0.0",",,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0198","TUCSON 7.9 N, AZ US","32.3338966369629","-110.91194152832","913.8","2013-04",,,,,,,"0","2,N",,,,,"0.0","2,,N,30,+","0.23","1,,N,09,",,,,,,,,,,,"0.23","1,,,N","0.0","2,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0132","LITCHFIELD PARK 0.6 NNE, AZ US","33.509909","-112.353161","322.2","2013-01",,,,,,,"0","1,N",,,,,"0.0","1,,N,31,+","0.63",",,N,27,",,,,,,,,,,,"1.34",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0132","LITCHFIELD PARK 0.6 NNE, AZ US","33.509909","-112.353161","322.2","2013-02",,,,,,,"0",",N",,,,,"0.0",",,N,28,+","0.09",",,N,20,",,,,,,,,,,,"0.14",",,,N","0.0",",,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0132","LITCHFIELD PARK 0.6 NNE, AZ US","33.509909","-112.353161","322.2","2013-03",,,,,,,"0",",N",,,,,"0.0",",,N,31,+","0.24",",,N,09,",,,,,,,,,,,"0.24",",,,N","0.0",",,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0132","LITCHFIELD PARK 0.6 NNE, AZ US","33.509909","-112.353161","322.2","2013-04",,,,,,,"0",",N",,,,,"0.0",",,N,30,+","0.03",",,N,09,",,,,,,,,,,,"0.03",",,,N","0.0",",,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0013","SCOTTSDALE 5.2 S, AZ US","33.611235","-111.884396","441.0","2013-01",,,,,,,,,,,,,,,"1.71","1,,N,27,",,,,,,,,,,,"2.03","1,,,N",,,,,,,,,,,,,,,,,,,,
"US1AZMR0013","SCOTTSDALE 5.2 S, AZ US","33.611235","-111.884396","441.0","2013-02",,,,,,,"0","3,N",,,,,"0.2","3,,N,21,","0.69",",,N,21,",,,,,,,,,,,"0.86",",,,N","0.2","3,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0013","SCOTTSDALE 5.2 S, AZ US","33.611235","-111.884396","441.0","2013-03",,,,,,,"0","3,N",,,,,"0.0","3,,N,31,+","0.12","1,,N,08,",,,,,,,,,,,"0.16","1,,,N","0.0","3,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0013","SCOTTSDALE 5.2 S, AZ US","33.611235","-111.884396","441.0","2013-04",,,,,,,"0","4,N",,,,,"0.0","4,,N,30,+","0.17","2,,N,09,",,,,,,,,,,,"0.17","2,,,N","0.0","4,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0255","TEMPE 2.7 S, AZ US","33.3718","-111.9059","360.9","2013-01",,,,,,,,,,,,,,,"0.88",",,N,27,",,,,,,,,,,,"1.72",",,,N",,,,,,,,,,,,,,,,,,,,
"US1AZMR0255","TEMPE 2.7 S, AZ US","33.3718","-111.9059","360.9","2013-02",,,,,,,,,,,,,,,"0.12","2,,N,21,",,,,,,,,,,,"0.22",",a,,N",,,,,,,,,,,,,,,,,,,,
"US1AZMR0255","TEMPE 2.7 S, AZ US","33.3718","-111.9059","360.9","2013-04",,,,,,,,,,,,,,,"0.03","5,,N,09,",,,,,,,,,,,"0.03","3,a,,N",,,,,,,,,,,,,,,,,,,,
"US1AZPM0072","TUCSON 8.3 NE, AZ US","32.275441","-110.784505","808.9","2013-01",,,,,,,"0","5,N",,,,,"0.0","5,,N,31,+","0.84","2,,N,26,",,,,,,,,,,,"0.99","2,,,N","0.0","5,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0072","TUCSON 8.3 NE, AZ US","32.275441","-110.784505","808.9","2013-02",,,,,,,"1","2,N",,,,,"4.0","2,,N,21,","0.58",",,N,21,",,,,,,,,,,,"0.85",",,,N","4.0","2,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0072","TUCSON 8.3 NE, AZ US","32.275441","-110.784505","808.9","2013-03",,,,,,,"0","1,N",,,,,"0.0","1,,N,31,+","0.05",",,N,09,",,,,,,,,,,,"0.05",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0072","TUCSON 8.3 NE, AZ US","32.275441","-110.784505","808.9","2013-04",,,,,,,"0","1,N",,,,,"0.0","1,,N,30,+","0.14",",,N,09,",,,,,,,,,,,"0.14",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0193","TUCSON 10.7 WNW, AZ US","32.2988","-111.076956","714.8","2013-02",,,,,,,"0","5,N",,,,,"0.0","5,,N,28,+","0.66","2,,N,21,",,,,,,,,,,,"0.93","2,,,N","0.0","5,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0193","TUCSON 10.7 WNW, AZ US","32.2988","-111.076956","714.8","2013-04",,,,,,,"0","5,N",,,,,"0.0","5,,N,30,+","0.24","4,,N,09,",,,,,,,,,,,"0.24","4,,,N","0.0","5,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0194","GREEN VALLEY 3.7 NE, AZ US","31.888367","-110.946202","878.7","2013-01",,,,,,,,,,,,,,,"0.18",",,N,28,",,,,,,,,,,,"0.52",",,,N",,,,,,,,,,,,,,,,,,,,
"US1AZPM0194","GREEN VALLEY 3.7 NE, AZ US","31.888367","-110.946202","878.7","2013-02",,,,,,,"0","5,N",,,,,"0.0","5,,N,28,+","0.41","2,,N,12,",,,,,,,,,,,"0.97",",a,,N","0.0","5,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0194","GREEN VALLEY 3.7 NE, AZ US","31.888367","-110.946202","878.7","2013-03",,,,,,,"0","3,N",,,,,"0.0","3,,N,31,+","0.09","1,,N,09,",,,,,,,,,,,"0.11","1,,,N","0.0","3,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0194","GREEN VALLEY 3.7 NE, AZ US","31.888367","-110.946202","878.7","2013-04",,,,,,,"0",",N",,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,,,,,
"USC00028865","TUMACACORI NM, AZ US","31.5677","-111.0497","995.8","2013-01",,,"0","7",,,,,"4",",7,12,",,,,,"0.22",",,7,29,","78",",7,24,+",,,"1343","7",,,,,"0.56",",,,7",,,"44.4",",7","60.4",",,,7","28.3",",,,7",,,,,,,,,,,,
"USC00028865","TUMACACORI NM, AZ US","31.5677","-111.0497","995.8","2013-02",,,"0","7",,,,,"9","4,7,10,",,,,,"0.48",",,7,21,","74",",7,17,",,,"1840","7",,,,,"0.91",",,,7",,,"44.1","4,7","61.4",",,,7","26.8","4,,,7",,,,,,,,,,,,
"USC00028865","TUMACACORI NM, AZ US","31.5677","-111.0497","995.8","2013-03",,,"6","7",,,,,"25",",7,01,",,,,,"0.27",",,7,08,","90",",7,16,",,,"2038","7",,,,,"0.42",",,,7",,,"58.8",",7","77.2",",,,7","40.4",",,,7",,,,,,,,,,,,
"USC00028865","TUMACACORI NM, AZ US","31.5677","-111.0497","995.8","2013-04",,,"41","7",,,,,"30",",7,19,",,,,,"0.00",",,7,30,+","91",",7,30,",,,"2148","7",,,,,"0.00",",,,7",,,"62.5",",7","80.8",",,,7","44.2",",,,7",,,,,,,,,,,,
"US1AZPM0075","TUCSON 6.3 WNW, AZ US","32.223984","-110.994162","716.6","2013-01",,,,,,,"0","5,N",,,,,"0.0","5,,N,31,+","0.52",",,N,26,",,,,,,,,,,,"0.80",",,,N","0.0","5,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0075","TUCSON 6.3 WNW, AZ US","32.223984","-110.994162","716.6","2013-02",,,,,,,"0","3,N",,,,,"0.0","3,,N,28,+","0.60",",,N,21,",,,,,,,,,,,"0.90",",,,N","0.0","3,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0075","TUCSON 6.3 WNW, AZ US","32.223984","-110.994162","716.6","2013-03",,,,,,,"0","1,N",,,,,"0.0","1,,N,31,+","0.01",",,N,10,+",,,,,,,,,,,"0.02",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0075","TUCSON 6.3 WNW, AZ US","32.223984","-110.994162","716.6","2013-04",,,,,,,"0","1,N",,,,,"0.0","1,,N,30,+","0.19",",,N,09,",,,,,,,,,,,"0.19",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"USC00027530","SAN MANUEL, AZ US","32.60135","-110.62908","1042.4","2013-01",,,"0","7",,,,,"21",",7,15,",,,,,"0.61",",,7,26,","70",",7,22,",,,"1249","7",,,,,"0.70",",,,7",,,"45.4",",7","56.1",",,,7","34.7",",,,7",,,,,,,,,,,,
"USC00027530","SAN MANUEL, AZ US","32.60135","-110.62908","1042.4","2013-02",,,"0","7",,,,,"28",",7,21,+",,,,,"0.30",",,7,20,","68",",7,17,+",,,"1729","7",,,,,"0.36",",,,7",,,"47.9",",7","59.3",",,,7","36.5",",,,7",,,,,,,,,,,,
"USC00027530","SAN MANUEL, AZ US","32.60135","-110.62908","1042.4","2013-03",,,"20","7",,,,,"36",",7,09,",,,,,"0.59",",,7,08,","86",",7,15,",,,"1869","7",,,,,"0.68",",,,7",,,"61.1",",7","74.3",",,,7","48.0",",,,7",,,,,,,,,,,,
"USC00027530","SAN MANUEL, AZ US","32.60135","-110.62908","1042.4","2013-04",,,"130","7",,,,,"40",",7,09,",,,,,"0.10",",,7,09,","94",",7,30,",,,"1930","7",,,,,"0.16",",,,7",,,"66.6",",7","79.9",",,,7","53.4",",,,7",,,,,,,,,,,,
"US1AZPM0190","SAHUARITA 1.4 WNW, AZ US","31.958726","-110.970794","833.6","2013-01",,,,,,,,,,,,,,,"0.38","4,,N,27,",,,,,,,,,,,"0.65","4,,,N",,,,,,,,,,,,,,,,,,,,
"US1AZPM0190","SAHUARITA 1.4 WNW, AZ US","31.958726","-110.970794","833.6","2013-02",,,,,,,"0","5,N",,,,,"0.0","5,,N,28,+","0.38",",,N,21,",,,,,,,,,,,"0.93",",,,N","0.0","5,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0190","SAHUARITA 1.4 WNW, AZ US","31.958726","-110.970794","833.6","2013-03",,,,,,,"0","1,N",,,,,"0.0","1,,N,31,+","0.02",",,N,09,",,,,,,,,,,,"0.02",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0190","SAHUARITA 1.4 WNW, AZ US","31.958726","-110.970794","833.6","2013-04",,,,,,,"0",",N",,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0191","TUCSON 13.5 NW, AZ US","32.3686111","-111.0713889","697.7","2013-01",,,,,,,,,,,,,,,"0.64","4,,N,27,",,,,,,,,,,,"1.01","4,,,N",,,,,,,,,,,,,,,,,,,,
"US1AZPM0191","TUCSON 13.5 NW, AZ US","32.3686111","-111.0713889","697.7","2013-02",,,,,,,"0","5,N",,,,,"0.0","5,,N,28,+","0.61","2,,N,21,",,,,,,,,,,,"0.81","2,,,N","0.0","5,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0191","TUCSON 13.5 NW, AZ US","32.3686111","-111.0713889","697.7","2013-03",,,,,,,"0","2,N",,,,,"0.0","2,,N,31,+","0.20",",,N,09,",,,,,,,,,,,"0.20",",,,N","0.0","2,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0191","TUCSON 13.5 NW, AZ US","32.3686111","-111.0713889","697.7","2013-04",,,,,,,"0","1,N",,,,,"0.0","1,,N,30,+","0.20",",,N,09,",,,,,,,,,,,"0.20",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0071","ORO VALLEY 2.5 N, AZ US","32.4609","-110.9572","900.7","2013-01",,,,,,,,,,,,,,,"1.02",",,N,27,",,,,,,,,,,,"1.44",",,,N",,,,,,,,,,,,,,,,,,,,
"US1AZPM0071","ORO VALLEY 2.5 N, AZ US","32.4609","-110.9572","900.7","2013-02",,,,,,,"0","4,N",,,,,"0.0","4,,N,28,+","0.71",",,N,21,",,,,,,,,,,,"1.12",",,,N","0.0","4,,,N",,,,,,,,,,,,,,,,,,
"US1AZPM0071","ORO VALLEY 2.5 N, AZ US","32.4609","-110.9572","900.7","2013-04",,,,,,,"0","1,N",,,,,"0.0","1,,N,30,+","0.14",",,N,09,",,,,,,,,,,,"0.14",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"USW00053176","GILA BEND 3 ENE, AZ US","32.9649","-112.6697","237.7","2013-01",,,"0","R",,,,,"19",",R,15,",,,,,"0.75",",,R,26,","81",",R,23,",,,"834","R",,,,,"0.86",",,,R",,,"51.0",",R","63.7",",,,R","38.2",",,,R",,,,,,,,,,,,
"USW00053176","GILA BEND 3 ENE, AZ US","32.9649","-112.6697","237.7","2013-02",,,"0","R",,,,,"32",",R,12,",,,,,"0.22",",,R,20,","79",",R,16,",,,"1130","R",,,,,"0.22",",,,R",,,"54.4",",R","67.5",",,,R","41.3",",,,R",,,,,,,,,,,,
"USW00053176","GILA BEND 3 ENE, AZ US","32.9649","-112.6697","237.7","2013-03",,,"117","R",,,,,"41",",R,01,",,,,,"0.20",",,R,08,","94",",R,14,",,,"1179","R",,,,,"0.20",",,,R",,,"67.2",",R","82.6",",,,R","51.8",",,,R",,,,,,,,,,,,
"USW00053176","GILA BEND 3 ENE, AZ US","32.9649","-112.6697","237.7","2013-04",,,"337","R",,,,,"49",",R,10,",,,,,"0.02",",,R,08,","103",",R,29,",,,"1184","R",,,,,"0.02",",,,R",,,"72.2",",R","87.9",",,,R","56.4",",,,R",,,,,,,,,,,,
"USR0000ASAG","SAGUARO ARIZONA, AZ US","32.3167","-110.8133","944.9","2013-01",,,"0","U",,,,,"16",",U,15,",,,,,,,"83",",U,23,",,,"936","U",,,,,,,,,"49.6",",U","64.5",",,,U","34.7",",,,U",,,,,,,,,,,,
"USR0000ASAG","SAGUARO ARIZONA, AZ US","32.3167","-110.8133","944.9","2013-02",,,"0","U",,,,,"27",",U,13,",,,,,,,"78",",U,02,",,,"1331","U",,,,,,,,,"50.9",",U","65.4",",,,U","36.3",",,,U",,,,,,,,,,,,
"USR0000ASAG","SAGUARO ARIZONA, AZ US","32.3167","-110.8133","944.9","2013-03",,,"73","U",,,,,"36",",U,01,",,,,,,,"94",",U,15,",,,"1410","U",,,,,,,,,"64.8",",U","80.6",",,,U","49.0",",,,U",,,,,,,,,,,,
"USR0000ASAG","SAGUARO ARIZONA, AZ US","32.3167","-110.8133","944.9","2013-04",,,"225","U",,,,,"37",",U,18,",,,,,,,"98",",U,29,",,,"1457","U",,,,,,,,,"68.5",",U","84.3",",,,U","52.7",",,,U",,,,,,,,,,,,
"USW00053172","LAKE HAVASU CITY 19 SE, AZ US","34.2529","-114.134","126.8","2013-01",,,"0","R",,,,,"27",",R,13,",,,,,"0.65",",,R,26,","73",",R,22,+",,,"790","R",,,,,"0.92",",,,R",,,"51.6",",R","62.7",",,,R","40.5",",,,R",,,,,,,,,,,,
"USW00053172","LAKE HAVASU CITY 19 SE, AZ US","34.2529","-114.134","126.8","2013-02",,,"0","R",,,,,"36",",R,12,+",,,,,"0.17",",,R,20,","76",",R,17,",,,"1062","R",,,,,"0.19",",,,R",,,"55.3",",R","68.1",",,,R","42.5",",,,R",,,,,,,,,,,,
"USW00053172","LAKE HAVASU CITY 19 SE, AZ US","34.2529","-114.134","126.8","2013-03",,,"136","R",,,,,"44",",R,10,",,,,,"0.03",",,R,08,","94",",R,14,",,,"1099","R",,,,,"0.03",",,,R",,,"68.2",",R","83.5",",,,R","52.9",",,,R",,,,,,,,,,,,
"USW00053172","LAKE HAVASU CITY 19 SE, AZ US","34.2529","-114.134","126.8","2013-04",,,"383","R",,,,,"51","1,R,11,",,,,,"0.00",",,R,30,+","105","1,R,29,",,,"1101","R",,,,,"0.00",",,,R",,,"73.5","1,R","88.4","1,,,R","58.5","1,,,R",,,,,,,,,,,,
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","36.2047","-112.0622","2479.2","2013-01",,,"0","U",,,,,"-7",",U,13,",,,,,,,"58",",U,22,",,,"3784","U",,,,,,,,,"27.4",",U","39.1",",,,U","15.7",",,,U",,,,,,,,,,,,
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","36.2047","-112.0622","2479.2","2013-02",,,"0","U",,,,,"1",",U,11,",,,,,,,"54",",U,16,+",,,"4828","U",,,,,,,,,"27.7",",U","39.9",",,,U","15.5",",,,U",,,,,,,,,,,,
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","36.2047","-112.0622","2479.2","2013-03",,,"0","U",,,,,"17",",U,24,+",,,,,,,"66",",U,14,",,,"5591","U",,,,,,,,,"40.4",",U","53.0",",,,U","27.8",",,,U",,,,,,,,,,,,
"USR0000ACAN","BRIGHT ANGEL ARIZONA, AZ US","36.2047","-112.0622","2479.2","2013-04",,,"0","U",,,,,"17",",U,18,",,,,,,,"73",",U,29,",,,"6213","U",,,,,,,,,"44.3",",U","57.0",",,,U","31.5",",,,U",,,,,,,,,,,,
"USW00053170","HEBER 3 SE, AZ US","34.3983","-110.5656","2019.3","2013-01",,,"0","R",,,,,"-6",",R,14,",,,,,"0.59",",,R,26,","56",",R,23,",,,"3535","R",,,,,"1.55",",,,R",,,"25.0",",R","38.7",",,,R","11.3",",,,R",,,,,,,,,,,,
"USW00053170","HEBER 3 SE, AZ US","34.3983","-110.5656","2019.3","2013-02",,,"0","R",,,,,"0",",R,12,",,,,,"0.28",",,R,11,","54",",R,05,",,,"4518","R",,,,,"1.00",",,,R",,,"29.9",",R","42.4",",,,R","17.4",",,,R",,,,,,,,,,,,
"USW00053170","HEBER 3 SE, AZ US","34.3983","-110.5656","2019.3","2013-03",,,"0","R",,,,,"15",",R,24,",,,,,"1.68",",,R,08,","70",",R,15,",,,"5216","R",,,,,"1.70",",,,R",,,"42.5",",R","58.0",",,,R","27.0",",,,R",,,,,,,,,,,,
"USW00053170","HEBER 3 SE, AZ US","34.3983","-110.5656","2019.3","2013-04",,,"0","R",,,,,"16","1,R,19,",,,,,"0.40",",,R,09,","78","1,R,29,",,,"5737","R",,,,,"0.66",",,,R",,,"47.0","1,R","62.6","1,,,R","31.4","1,,,R",,,,,,,,,,,,
"US1AZMR0130","GILBERT 2.1 SSW, AZ US","33.303607","-111.775196","384.0","2013-01",,,,,,,,,,,,,,,"0.74",",,N,26,",,,,,,,,,,,"1.53",",,,N",,,,,,,,,,,,,,,,,,,,
"US1AZMR0130","GILBERT 2.1 SSW, AZ US","33.303607","-111.775196","384.0","2013-03",,,,,,,"0","2,N",,,,,"0.0","2,,N,31,+","0.70",",,N,09,",,,,,,,,,,,"0.97",",,,N","0.0","2,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0130","GILBERT 2.1 SSW, AZ US","33.303607","-111.775196","384.0","2013-04",,,,,,,"0","1,N",,,,,"0.0","1,,N,30,+","0.15",",,N,09,",,,,,,,,,,,"0.15",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2013-01",,,,,,,"0","4,N",,,,,"0.0","4,,N,31,+","0.60",",,N,27,",,,,,,,,,,,"1.22",",,,N","0.0","4,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2013-02",,,,,,,,,,,,,,,"0.14","1,,N,21,",,,,,,,,,,,"0.22","1,,,N",,,,,,,,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2013-03",,,,,,,"0","2,N",,,,,"0.0","2,,N,31,+","0.33",",,N,09,",,,,,,,,,,,"0.35",",,,N","0.0","2,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0245","GOODYEAR 2.9 W, AZ US","33.434876","-112.400436","297.2","2013-04",,,,,,,"0","1,N",,,,,"0.0","1,,N,30,+","0.01",",,N,09,",,,,,,,,,,,"0.01",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0246","TEMPE 6.7 SSW, AZ US","33.3255","-111.9573","365.5","2013-01",,,,,,,"0","5,N",,,,,"0.0","5,,N,31,+","0.76",",,N,27,",,,,,,,,,,,"1.64",",,,N","0.0","5,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0246","TEMPE 6.7 SSW, AZ US","33.3255","-111.9573","365.5","2013-02",,,,,,,"0","2,N",,,,,"0.0","2,,N,28,+","0.14",",,N,21,",,,,,,,,,,,"0.16",",,,N","0.0","2,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0246","TEMPE 6.7 SSW, AZ US","33.3255","-111.9573","365.5","2013-03",,,,,,,"0","2,N",,,,,"0.0","2,,N,31,+","0.35",",,N,08,",,,,,,,,,,,"0.67",",,,N","0.0","2,,,N",,,,,,,,,,,,,,,,,,
"US1AZMR0246","TEMPE 6.7 SSW, AZ US","33.3255","-111.9573","365.5","2013-04",,,,,,,"0","1,N",,,,,"0.0","1,,N,30,+","0.06",",,N,09,",,,,,,,,,,,"0.06",",,,N","0.0","1,,,N",,,,,,,,,,,,,,,,,,
